Restaurant_Name,Dining_Rating,Delivery_Rating,Dining_Votes,Delivery_Votes,Cuisine,Place_Name,City,Item_Name,Best_Seller,Votes,Prices,Average_Rating,Total_Votes,Price_per_Vote,Log_Price,Is_Bestseller,Restaurant_Popularity,Avg_Rating_Restaurant,Avg_Price_Restaurant,Avg_Rating_Cuisine,Avg_Price_Cuisine,Avg_Rating_City,Avg_Price_City,Is_Highly_Rated,Is_Expensive
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Mini Chicken Dum Biryani,BESTSELLER,199,130,4,129,0.65,4.875197323,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken 65,SEASONAL,74,120,4,129,1.6,4.795790546,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken 65 Biryani,MUST TRY,46,210,4,129,4.468085106,5.351858133,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken Fried Rice [Chinese Style],BESTSELLER,74,100,4,129,1.333333333,4.615120517,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,New Grand Spl Bun Maska,MUST TRY,114,50,4,129,0.434782609,3.931825633,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Special Irani Tea,MUST TRY,332,24,4,129,0.072072072,3.218875825,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken Dum Biryani,BESTSELLER,70,210,4,129,2.957746479,5.351858133,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Special Irani Tea Kettle,BESTSELLER,65,168,4,129,2.545454545,5.129898715,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Mutton Dum biryani,NONE,22,240,4,129,10.43478261,5.484796933,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Butter Chicken,BESTSELLER,63,150,4,129,2.34375,5.017279837,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken Dum Biryani Family Pack,BESTSELLER,13,480,4,129,34.28571429,6.17586727,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,1
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken Manchurian Dry,NONE,7,120,4,129,15,4.795790546,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken 65 Gravy,NONE,9,150,4,129,15,5.017279837,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Mini Mutton Dum Biyani,BESTSELLER,38,150,4,129,3.846153846,5.017279837,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Special Corn Samosa [2 Packs],NONE,56,20,4,129,0.350877193,3.044522438,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Mutton Dum Biryani Jumbo Pack,NONE,6,630,4,129,90,6.447305863,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,1
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken Dum Biryani Jumbo Pack,NONE,11,580,4,129,48.33333333,6.364750757,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,1
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Mutton Kheema,BESTSELLER,63,140,4,129,2.1875,4.94875989,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken Lollipop,NONE,25,140,4,129,5.384615385,4.94875989,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Mutton Dum Biryani family Pack,NONE,9,540,4,129,54,6.293419279,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,1
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Egg Puff [Pack of 2],NONE,58,45,4,129,0.762711864,3.828641396,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Special chicken rumali shawarma,BESTSELLER,11,120,4,129,10,4.795790546,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken Wrap,NONE,6,120,4,129,17.14285714,4.795790546,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Chicken Nuggets,NONE,0,90,4,129,90,4.510859507,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Afghani Chicken,NONE,6,150,4,129,21.42857143,5.017279837,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Veg Biryani [Mini],MUST TRY,70,75,4,129,1.056338028,4.33073334,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Special Irani Onion Samosa,NONE,277,8,4,129,0.028776978,2.197224577,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Egg Biryani,MUST TRY,55,110,4,129,1.964285714,4.709530201,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Cream Bun [Pack of 2],MUST TRY,32,45,4,129,1.363636364,3.828641396,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Special Zafrani Tea Kettle,MUST TRY,14,216,4,129,14.4,5.379897354,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
New Grand Restaurant & Bakery,4,4,129,0,Bakery,Begum Bazaar, Hyderabad,Special Irani Sugar Free Tea Kettle,MUST TRY,0,216,4,129,216,5.379897354,1,256,4,136.515625,4.069201357,239.9029779,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Blue Berry Chutney Paan,NONE,0,66,4.1,564,66,4.204692619,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Alex Chutney Paan,NONE,0,66,4.1,564,66,4.204692619,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Pineapple Chutney Paan,NONE,0,66,4.1,564,66,4.204692619,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Dilkush Paan,NONE,0,39,4.1,564,39,3.688879454,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Navratan Meenakshi Paan,NONE,26,66,4.1,564,2.444444444,4.204692619,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Navratan Plain Paan,NONE,0,66,4.1,564,66,4.204692619,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Meenakshi Paan Laddu,NONE,0,94,4.1,564,94,4.553876892,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Aloo Toast,BESTSELLER,47,105,4.1,564,2.1875,4.663439094,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Butter Aloo Toast,NONE,0,121,4.1,564,121,4.804021045,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Cheese Aloo Toast,NONE,0,132,4.1,564,132,4.890349128,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Khova Burf Gola,BESTSELLER,34,80,4.1,564,2.285714286,4.394449155,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Rangeela Gola,NONE,8,70,4.1,564,7.777777778,4.262679877,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Kala Khatta Gola,BESTSELLER,50,60,4.1,564,1.176470588,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Black Current Gola,NONE,0,60,4.1,564,60,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Blue Berry Gola,NONE,0,60,4.1,564,60,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Kachi Kary Gola,NONE,0,60,4.1,564,60,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Green Apple Gola,NONE,0,60,4.1,564,60,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Coco Cola Gola,NONE,0,60,4.1,564,60,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Mango Gola,NONE,0,60,4.1,564,60,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Rose Gola,NONE,9,60,4.1,564,6,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Orange gola,NONE,7,60,4.1,564,7.5,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Pineapple Gola,NONE,0,60,4.1,564,60,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
Mayur Pan House,4.3,3.9,564,0,Ice Cream,Abids, Hyderabad,Lemon Gola,NONE,0,60,4.1,564,60,4.110873864,1,184,4.1,124.7717391,3.924747204,187.3157219,3.939031141,245.1304823,1,0
